Name,Version,Table,System,Year,Region,Unit,Value
ADB,62 economies,IOT,,2013,HRV,millions of US$,51535.23024378199
ADB,62 economies,IOT,,2013,HUN,millions of US$,122476.09178979039
ADB,62 economies,IOT,,2013,IND,millions of US$,1992998.3836514216
ADB,62 economies,IOT,,2013,INO,millions of US$,907211.98461146
ADB,62 economies,IOT,,2013,IRE,millions of US$,226058.2365770074
ADB,62 economies,IOT,,2013,ITA,millions of US$,1992247.6148370062
ADB,62 economies,IOT,,2013,JPN,millions of US$,4873721.6956756115
ADB,62 economies,IOT,,2013,KAZ,millions of US$,212828.71465991213
ADB,62 economies,IOT,,2013,KGZ,millions of US$,6548.024104727891
ADB,62 economies,IOT,,2013,KOR,millions of US$,1270402.7397848284
ADB,62 economies,IOT,,2013,LAO,millions of US$,11224.808562485827
ADB,62 economies,IOT,,2013,LTU,millions of US$,44429.95702841613
ADB,62 economies,IOT,,2013,LUX,millions of US$,57869.340397102635
ADB,62 economies,IOT,,2013,LVA,millions of US$,28035.24369722331
ADB,62 economies,IOT,,2013,MAL,millions of US$,318208.8274006351
ADB,62 economies,IOT,,2013,MEX,millions of US$,1213326.6976915693
ADB,62 economies,IOT,,2013,MLD,millions of US$,2982.6882846878116
ADB,62 economies,IOT,,2013,MLT,millions of US$,9293.74947677405
ADB,62 economies,IOT,,2013,MON,millions of US$,11725.45910561017
ADB,62 economies,IOT,,2013,NEP,millions of US$,19957.47027761317
ADB,62 economies,IOT,,2013,NET,millions of US$,815584.9132573134
ADB,62 economies,IOT,,2013,NOR,millions of US$,496155.43121053267
ADB,62 economies,IOT,,2013,PAK,millions of US$,216362.16446453103
ADB,62 economies,IOT,,2013,PHI,millions of US$,271836.12372455525
ADB,62 economies,IOT,,2013,POL,millions of US$,491525.12759215507
ADB,62 economies,IOT,,2013,POR,millions of US$,212252.6027938998
ADB,62 economies,IOT,,2013,PRC,millions of US$,9481836.525513986
ADB,62 economies,IOT,,2013,ROM,millions of US$,179246.34773113992
ADB,62 economies,IOT,,2013,RUS,millions of US$,1892500.036686954
ADB,62 economies,IOT,,2013,RoW,millions of US$,7984663.214940177
ADB,62 economies,IOT,,2013,SIN,millions of US$,290687.5541393992
ADB,62 economies,IOT,,2013,SPA,millions of US$,1293370.5173188976
ADB,62 economies,IOT,,2013,SRI,millions of US$,70958.19533571211
ADB,62 economies,IOT,,2013,SVK,millions of US$,95230.24333996682
ADB,62 economies,IOT,,2013,SVN,millions of US$,43520.031761848564
ADB,62 economies,IOT,,2013,SWE,millions of US$,538237.9758305424
ADB,62 economies,IOT,,2013,SWI,millions of US$,680446.570478235
ADB,62 economies,IOT,,2013,TAP,millions of US$,517375.5183776469
ADB,62 economies,IOT,,2013,THA,millions of US$,417833.06959320296
ADB,62 economies,IOT,,2013,TUR,millions of US$,772622.886973137
ADB,62 economies,IOT,,2013,UKG,millions of US$,2547529.6851201714
ADB,62 economies,IOT,,2013,USA,millions of US$,16731862.247480024
ADB,62 economies,IOT,,2013,VIE,millions of US$,162016.93053619453
ADB,62 economies,IOT,,2014,AUS,millions of US$,1384375.2150333815
ADB,62 economies,IOT,,2014,AUT,millions of US$,405334.08369209425
ADB,62 economies,IOT,,2014,BAN,millions of US$,168270.00353140922
ADB,62 economies,IOT,,2014,BEL,millions of US$,502125.345183369
ADB,62 economies,IOT,,2014,BGR,millions of US$,52743.64941962461
ADB,62 economies,IOT,,2014,BHU,millions of US$,1866.4755399089279
ADB,62 economies,IOT,,2014,BRA,millions of US$,2263702.757733446
ADB,62 economies,IOT,,2014,BRU,millions of US$,17097.79556729021
ADB,62 economies,IOT,,2014,CAM,millions of US$,15954.71362582479
ADB,62 economies,IOT,,2014,CAN,millions of US$,1698021.2576901086
ADB,62 economies,IOT,,2014,CYP,millions of US$,21891.493481575497
ADB,62 economies,IOT,,2014,CZE,millions of US$,198329.7832815756
ADB,62 economies,IOT,,2014,DEN,millions of US$,316639.8243122999
ADB,62 economies,IOT,,2014,EST,millions of US$,24776.803263642007
ADB,62 economies,IOT,,2014,FIJ,millions of US$,4096.7052647757
ADB,62 economies,IOT,,2014,FIN,millions of US$,248360.41822829604
ADB,62 economies,IOT,,2014,FRA,millions of US$,2649131.9622898693
ADB,62 economies,IOT,,2014,GER,millions of US$,3620310.3030094844
ADB,62 economies,IOT,,2014,GRC,millions of US$,216622.47081995904
ADB,62 economies,IOT,,2014,HKG,millions of US$,289774.0372719475
ADB,62 economies,IOT,,2014,HRV,millions of US$,51206.89437998029
ADB,62 economies,IOT,,2014,HUN,millions of US$,126626.53744389459
ADB,62 economies,IOT,,2014,IND,millions of US$,2106491.857494231
ADB,62 economies,IOT,,2014,INO,millions of US$,880102.9103067651
ADB,62 economies,IOT,,2014,IRE,millions of US$,236523.66646021124
ADB,62 economies,IOT,,2014,ITA,millions of US$,1997966.1804348566
ADB,62 economies,IOT,,2014,JPN,millions of US$,4489205.273017844
ADB,62 economies,IOT,,2014,KAZ,millions of US$,202289.0065092504
ADB,62 economies,IOT,,2014,KGZ,millions of US$,6876.153203084061
ADB,62 economies,IOT,,2014,KOR,millions of US$,1366596.9985765696
ADB,62 economies,IOT,,2014,LAO,millions of US$,12416.332394707673
ADB,62 economies,IOT,,2014,LTU,millions of US$,46133.536032440126
ADB,62 economies,IOT,,2014,LUX,millions of US$,60991.116011307626
ADB,62 economies,IOT,,2014,LVA,millions of US$,28886.765525645853
ADB,62 economies,IOT,,2014,MAL,millions of US$,330462.3392972073
ADB,62 economies,IOT,,2014,MEX,millions of US$,1226363.9676826086
ADB,62 economies,IOT,,2014,MLD,millions of US$,3697.353152434883
ADB,62 economies,IOT,,2014,MLT,millions of US$,9804.315663933987
ADB,62 economies,IOT,,2014,MON,millions of US$,11602.632375033254
ADB,62 economies,IOT,,2014,NEP,millions of US$,21725.549612282037
ADB,62 economies,IOT,,2014,NET,millions of US$,829488.3038693634
ADB,62 economies,IOT,,2014,NOR,millions of US$,476410.12247551995
ADB,62 economies,IOT,,2014,PAK,millions of US$,243780.3746257907
ADB,62 economies,IOT,,2014,PHI,millions of US$,284584.81582087395
ADB,62 economies,IOT,,2014,POL,millions of US$,512027.90538316517
ADB,62 economies,IOT,,2014,POR,millions of US$,215514.43657034225
ADB,62 economies,IOT,,2014,PRC,millions of US$,10398719.841411335
ADB,62 economies,IOT,,2014,ROM,millions of US$,186867.03148100618
ADB,62 economies,IOT,,2014,RUS,millions of US$,1724354.042876997
ADB,62 economies,IOT,,2014,RoW,millions of US$,8038405.360515227
ADB,62 economies,IOT,,2014,SIN,millions of US$,298583.67580838804
ADB,62 economies,IOT,,2014,SPA,millions of US$,1304249.5264027463
ADB,62 economies,IOT,,2014,SRI,millions of US$,75800.64162691722
ADB,62 economies,IOT,,2014,SVK,millions of US$,97465.68079261038
ADB,62 economies,IOT,,2014,SVN,millions of US$,45221.58890715727
ADB,62 economies,IOT,,2014,SWE,millions of US$,533214.949484714
ADB,62 economies,IOT,,2014,SWI,millions of US$,698661.9025187478
ADB,62 economies,IOT,,2014,TAP,millions of US$,533392.2272448478
ADB,62 economies,IOT,,2014,THA,millions of US$,410471.23426652775
ADB,62 economies,IOT,,2014,TUR,millions of US$,750556.3036765651
ADB,62 economies,IOT,,2014,UKG,millions of US$,2806452.968474101
ADB,62 economies,IOT,,2014,USA,millions of US$,17416848.828327708
ADB,62 economies,IOT,,2014,VIE,millions of US$,176797.228200056
ADB,62 economies,IOT,,2015,AUS,millions of US$,1166503.0286701724
ADB,62 economies,IOT,,2015,AUT,millions of US$,349360.2690676079
ADB,62 economies,IOT,,2015,BAN,millions of US$,189115.94456085685
ADB,62 economies,IOT,,2015,BEL,millions of US$,439159.47208746907
ADB,62 economies,IOT,,2015,BGR,millions of US$,45904.183931821026
ADB,62 economies,IOT,,2015,BHU,millions of US$,1971.7084504799084
ADB,62 economies,IOT,,2015,BRA,millions of US$,1683990.6941792495
ADB,62 economies,IOT,,2015,BRU,millions of US$,12930.298040660764
ADB,62 economies,IOT,,2015,CAM,millions of US$,17272.642969246994
ADB,62 economies,IOT,,2015,CAN,millions of US$,1456996.2762525273
ADB,62 economies,IOT,,2015,CYP,millions of US$,16975.27156044206
ADB,62 economies,IOT,,2015,CZE,millions of US$,171518.26997289612
ADB,62 economies,IOT,,2015,DEN,millions of US$,272373.40688382665
ADB,62 economies,IOT,,2015,EST,millions of US$,20497.4489281997
ADB,62 economies,IOT,,2015,FIJ,millions of US$,3960.9135043346187
ADB,62 economies,IOT,,2015,FIN,millions of US$,207577.8754294768
ADB,62 economies,IOT,,2015,FRA,millions of US$,2249568.123219858
ADB,62 economies,IOT,,2015,GER,millions of US$,3103710.1073148544
ADB,62 economies,IOT,,2015,GRC,millions of US$,176787.4201600686
ADB,62 economies,IOT,,2015,HKG,millions of US$,306728.02334545384
ADB,62 economies,IOT,,2015,HRV,millions of US$,44245.36212544848
ADB,62 economies,IOT,,2015,HUN,millions of US$,107236.63653156764
ADB,62 economies,IOT,,2015,IND,millions of US$,2185781.6519790944
ADB,62 economies,IOT,,2015,INO,millions of US$,850372.850847633
ADB,62 economies,IOT,,2015,IRE,millions of US$,269480.8470640631
ADB,62 economies,IOT,,2015,ITA,millions of US$,1707264.10970776
ADB,62 economies,IOT,,2015,JPN,millions of US$,4386287.267215439
ADB,62 economies,IOT,,2015,KAZ,millions of US$,172033.2321317105
ADB,62 economies,IOT,,2015,KGZ,millions of US$,5999.19070757138
ADB,62 economies,IOT,,2015,KOR,millions of US$,1295092.7035481036
ADB,62 economies,IOT,,2015,LAO,millions of US$,13349.994188261344
ADB,62 economies,IOT,,2015,LTU,millions of US$,38494.955211380766
ADB,62 economies,IOT,,2015,LUX,millions of US$,53824.6587165524
ADB,62 economies,IOT,,2015,LVA,millions of US$,24879.889445755387
ADB,62 economies,IOT,,2015,MAL,millions of US$,293996.901732012
ADB,62 economies,IOT,,2015,MEX,millions of US$,1059705.5645719948
ADB,62 economies,IOT,,2015,MLD,millions of US$,4109.416451909412
ADB,62 economies,IOT,,2015,MLT,millions of US$,9290.897011874753
ADB,62 economies,IOT,,2015,MON,millions of US$,11283.90525372876
ADB,62 economies,IOT,,2015,NEP,millions of US$,22409.03427089277
ADB,62 economies,IOT,,2015,NET,millions of US$,701321.841022392
ADB,62 economies,IOT,,2015,NOR,millions of US$,466439.69467956235
ADB,62 economies,IOT,,2015,PAK,millions of US$,260876.3709086123
ADB,62 economies,IOT,,2015,PHI,millions of US$,292773.84201869403
ADB,62 economies,IOT,,2015,POL,millions of US$,438715.47214701015
ADB,62 economies,IOT,,2015,POR,millions of US$,188320.20587883246
ADB,62 economies,IOT,,2015,PRC,millions of US$,11064684.166494044
ADB,62 economies,IOT,,2015,ROM,millions of US$,163936.94606636907
ADB,62 economies,IOT,,2015,RUS,millions of US$,1127607.084768491
ADB,62 economies,IOT,,2015,RoW,millions of US$,8438222.890276218
ADB,62 economies,IOT,,2015,SIN,millions of US$,291305.7772283441
ADB,62 economies,IOT,,2015,SPA,millions of US$,1106355.9595549544
ADB,62 economies,IOT,,2015,SRI,millions of US$,76909.14307692241
ADB,62 economies,IOT,,2015,SVK,millions of US$,82289.15717861739
ADB,62 economies,IOT,,2015,SVN,millions of US$,38544.24653650462
ADB,62 economies,IOT,,2015,SWE,millions of US$,454027.04953138775
ADB,62 economies,IOT,,2015,SWI,millions of US$,671282.6153471197
ADB,62 economies,IOT,,2015,TAP,millions of US$,514184.01548359887
ADB,62 economies,IOT,,2015,THA,millions of US$,404395.03416249005
ADB,62 economies,IOT,,2015,TUR,millions of US$,692056.5575360919
ADB,62 economies,IOT,,2015,UKG,millions of US$,2692763.373472875
ADB,62 economies,IOT,,2015,USA,millions of US$,18171572.288036987
ADB,62 economies,IOT,,2015,VIE,millions of US$,182940.25096226693
ADB,62 economies,IOT,,2016,AUS,millions of US$,1219150.4182589308
ADB,62 economies,IOT,,2016,AUT,millions of US$,356949.168174167
ADB,62 economies,IOT,,2016,BAN,millions of US$,214416.2470279462
ADB,62 economies,IOT,,2016,BEL,millions of US$,451016.307551994
ADB,62 economies,IOT,,2016,BGR,millions of US$,48078.6931027686
ADB,62 economies,IOT,,2016,BHU,millions of US$,2064.7250822739434
ADB,62 economies,IOT,,2016,BRA,millions of US$,1678478.786158762
ADB,62 economies,IOT,,2016,BRU,millions of US$,11400.266843572426
ADB,62 economies,IOT,,2016,CAM,millions of US$,19043.388496902873
ADB,62 economies,IOT,,2016,CAN,millions of US$,1432005.102290058
ADB,62 economies,IOT,,2016,CYP,millions of US$,17397.494215784292
ADB,62 economies,IOT,,2016,CZE,millions of US$,179414.94282242225
ADB,62 economies,IOT,,2016,DEN,millions of US$,277890.55436918704
ADB,62 economies,IOT,,2016,EST,millions of US$,21113.49817024295
ADB,62 economies,IOT,,2016,FIJ,millions of US$,4122.185041689376
ADB,62 economies,IOT,,2016,FIN,millions of US$,212322.2631867557
ADB,62 economies,IOT,,2016,FRA,millions of US$,2245591.5542112365
ADB,62 economies,IOT,,2016,GER,millions of US$,3214464.5951118143
ADB,62 economies,IOT,,2016,GRC,millions of US$,175146.55898220182
ADB,62 economies,IOT,,2016,HKG,millions of US$,319668.12220988295
ADB,62 economies,IOT,,2016,HRV,millions of US$,45792.20277710872
ADB,62 economies,IOT,,2016,HUN,millions of US$,110567.26460194576
ADB,62 economies,IOT,,2016,IND,millions of US$,2311897.0197871616
ADB,62 economies,IOT,,2016,INO,millions of US$,918384.3340881428
ADB,62 economies,IOT,,2016,IRE,millions of US$,283820.21047103114
ADB,62 economies,IOT,,2016,ITA,millions of US$,1751951.2691304076
ADB,62 economies,IOT,,2016,JPN,millions of US$,4949274.261171507
ADB,62 economies,IOT,,2016,KAZ,millions of US$,127552.38104390161
ADB,62 economies,IOT,,2016,KGZ,millions of US$,5617.291344290605
ADB,62 economies,IOT,,2016,KOR,millions of US$,1326695.9462253167
ADB,62 economies,IOT,,2016,LAO,millions of US$,14630.285133810425
ADB,62 economies,IOT,,2016,LTU,millions of US$,40036.52410123199
ADB,62 economies,IOT,,2016,LUX,millions of US$,55620.81853569834
ADB,62 economies,IOT,,2016,LVA,millions of US$,25498.177391267265
ADB,62 economies,IOT,,2016,MAL,millions of US$,293282.60127605306
ADB,62 economies,IOT,,2016,MEX,millions of US$,986613.6672062374
ADB,62 economies,IOT,,2016,MLD,millions of US$,4379.134275279717
ADB,62 economies,IOT,,2016,MLT,millions of US$,9892.96240004381
ADB,62 economies,IOT,,2016,MON,millions of US$,10925.833607333007
ADB,62 economies,IOT,,2016,NEP,millions of US$,22931.485681640203
ADB,62 economies,IOT,,2016,NET,millions of US$,718108.2145474185
ADB,62 economies,IOT,,2016,NOR,millions of US$,464531.36587068305
ADB,62 economies,IOT,,2016,PAK,millions of US$,269906.2609457995
ADB,62 economies,IOT,,2016,PHI,millions of US$,304889.3115835047
ADB,62 economies,IOT,,2016,POL,millions of US$,432240.30649102747
ADB,62 economies,IOT,,2016,POR,millions of US$,193465.45737683645
ADB,62 economies,IOT,,2016,PRC,millions of US$,11191026.235311113
ADB,62 economies,IOT,,2016,ROM,millions of US$,175543.26067081225
ADB,62 economies,IOT,,2016,RUS,millions of US$,1085206.5695889231
ADB,62 economies,IOT,,2016,RoW,millions of US$,8001118.596295068
ADB,62 economies,IOT,,2016,SIN,millions of US$,300601.3014188353
ADB,62 economies,IOT,,2016,SPA,millions of US$,1148254.0730970008
ADB,62 economies,IOT,,2016,SRI,millions of US$,78131.75733044608
ADB,62 economies,IOT,,2016,SVK,millions of US$,84285.21740822315
ADB,62 economies,IOT,,2016,SVN,millions of US$,40062.70394910889
ADB,62 economies,IOT,,2016,SWE,millions of US$,470423.9773813803
ADB,62 economies,IOT,,2016,SWI,millions of US$,660947.1321242524
ADB,62 economies,IOT,,2016,TAP,millions of US$,518786.3041703872
ADB,62 economies,IOT,,2016,THA,millions of US$,429437.1502363908
ADB,62 economies,IOT,,2016,TUR,millions of US$,694986.7766224908
ADB,62 economies,IOT,,2016,UKG,millions of US$,2487506.387050692
ADB,62 economies,IOT,,2016,USA,millions of US$,18676747.19077916
ADB,62 economies,IOT,,2016,VIE,millions of US$,194316.0540556854
ADB,62 economies,IOT,,2017,AUS,millions of US$,1333367.2828245873
ADB,62 economies,IOT,,2017,AUT,millions of US$,387036.98303030746
ADB,62 economies,IOT,,2017,BAN,millions of US$,228397.6728192037
ADB,62 economies,IOT,,2017,BEL,millions of US$,455066.79286724207
ADB,62 economies,IOT,,2017,BGR,millions of US$,53260.32583504767
ADB,62 economies,IOT,,2017,BHU,millions of US$,2453.261839376325
ADB,62 economies,IOT,,2017,BRA,millions of US$,1922583.2866374578
ADB,62 economies,IOT,,2017,BRU,millions of US$,12128.16653185529
ADB,62 economies,IOT,,2017,CAM,millions of US$,20882.085449191072
ADB,62 economies,IOT,,2017,CAN,millions of US$,1538392.610011652
ADB,62 economies,IOT,,2017,CYP,millions of US$,22373.614457071155
ADB,62 economies,IOT,,2017,CZE,millions of US$,198537.38345710354
ADB,62 economies,IOT,,2017,DEN,millions of US$,294374.68513005064
ADB,62 economies,IOT,,2017,EST,millions of US$,24403.586511271933
ADB,62 economies,IOT,,2017,FIJ,millions of US$,4812.95979297216
ADB,62 economies,IOT,,2017,FIN,millions of US$,225096.5159154333
ADB,62 economies,IOT,,2017,FRA,millions of US$,2380382.975970944
ADB,62 economies,IOT,,2017,GER,millions of US$,3412164.4618453383
ADB,62 economies,IOT,,2017,GRC,millions of US$,183872.74422481042
ADB,62 economies,IOT,,2017,HKG,millions of US$,324932.1607997611
ADB,62 economies,IOT,,2017,HRV,millions of US$,53571.48887478643
ADB,62 economies,IOT,,2017,HUN,millions of US$,123920.67815764909
ADB,62 economies,IOT,,2017,IND,millions of US$,2480423.7588674747
ADB,62 economies,IOT,,2017,INO,millions of US$,999369.4017002932
ADB,62 economies,IOT,,2017,IRE,millions of US$,314451.4649617628
ADB,62 economies,IOT,,2017,ITA,millions of US$,1839651.1565556403
ADB,62 economies,IOT,,2017,JPN,millions of US$,4859950.605414431
ADB,62 economies,IOT,,2017,KAZ,millions of US$,150582.60953453317
ADB,62 economies,IOT,,2017,KGZ,millions of US$,6361.077285543942
ADB,62 economies,IOT,,2017,KOR,millions of US$,1462856.9719744567
ADB,62 economies,IOT,,2017,LAO,millions of US$,15723.632061327027
ADB,62 economies,IOT,,2017,LTU,millions of US$,44262.17486521595
ADB,62 economies,IOT,,2017,LUX,millions of US$,59579.785979367094
ADB,62 economies,IOT,,2017,LVA,millions of US$,28861.15065189575
ADB,62 economies,IOT,,2017,MAL,millions of US$,311585.5551138882
ADB,62 economies,IOT,,2017,MEX,millions of US$,1074549.001205519
ADB,62 economies,IOT,,2017,MLD,millions of US$,4754.362031372907
ADB,62 economies,IOT,,2017,MLT,millions of US$,12325.31252356653
ADB,62 economies,IOT,,2017,MON,millions of US$,11826.03587006748
ADB,62 economies,IOT,,2017,NEP,millions of US$,27616.498557204548
ADB,62 economies,IOT,,2017,NET,millions of US$,776112.5159604573
ADB,62 economies,IOT,,2017,NOR,millions of US$,374269.68395275227
ADB,62 economies,IOT,,2017,PAK,millions of US$,293800.18365607876
ADB,62 economies,IOT,,2017,PHI,millions of US$,313617.52642310166
ADB,62 economies,IOT,,2017,POL,millions of US$,531403.8871595181
ADB,62 economies,IOT,,2017,POR,millions of US$,215921.1743143295
ADB,62 economies,IOT,,2017,PRC,millions of US$,12880232.641137516
ADB,62 economies,IOT,,2017,ROM,millions of US$,203515.8079476924
ADB,62 economies,IOT,,2017,RUS,millions of US$,1480461.8881484005
ADB,62 economies,IOT,,2017,RoW,millions of US$,8292384.76961514
ADB,62 economies,IOT,,2017,SIN,millions of US$,323764.84923719615
ADB,62 economies,IOT,,2017,SPA,millions of US$,1255478.3335709919
ADB,62 economies,IOT,,2017,SRI,millions of US$,82253.91967134981
ADB,62 economies,IOT,,2017,SVK,millions of US$,88065.67218621974
ADB,62 economies,IOT,,2017,SVN,millions of US$,43934.36713993098
ADB,62 economies,IOT,,2017,SWE,millions of US$,492455.41798760043
ADB,62 economies,IOT,,2017,SWI,millions of US$,702870.9484037162
ADB,62 economies,IOT,,2017,TAP,millions of US$,562057.9537178623
